camis,name,boro,cuisine,action,score,grade,rating,review_count,location.address1,coordinates.latitude,coordinates.longitude,ratings1
50000989,Estela,MANHATTAN,American,violations,2,A,4,411,47 E Houston St,40.724759,-73.994728,****
40730140,Estelle Cafe Lounge,BROOKLYN,American,violations,21,B,3,29,1824 Ave U,40.59912,-73.95274,***
50051508,Esther's Restaurant & Deli,STATEN ISLAND,Spanish,violations,17,B,3.5,3,1491 Hylan Blvd,40.592083,-74.087839,****
40577535,Estiatorio Milos,MANHATTAN,Seafood,violations,10,A,4,729,125 W 55th St,40.76368,-73.97922,****
40859724,Estihana Brooklyn,BROOKLYN,Jewish/Kosher,violations,12,A,3.5,23,1217 Ave J,40.6250653,-73.9636074,****
40937799,La Estrella Bar Restaurant,BRONX,Latin,violations,46,C,4.5,3,746 Burke Ave,40.8712551,-73.8649514,*****
41377990,Jorge's Restaurant,QUEENS,Latin,violations,7,A,3.5,53,689 Seneca Ave,40.703044,-73.907638,****
50010344,Estrella Mexicana,BRONX,Mexican,violations,10,A,3,8,106 E 183rd St,40.8579099,-73.90166,***
50043848,Estrellita Poblana,BRONX,Mexican,violations,8,A,4,197,2231 Westchester Ave,40.83446,-73.85084,****
41541993,Estrellita Poblana II,BRONX,Mexican,violations,17,B,3.5,89,2819 White Plains Rd,40.86706459,-73.86752945,****
41099862,Estrellita Poblana III,BRONX,Mexican,violations,12,A,4,100,2328 Arthur Ave,40.853828,-73.888672,****
41076408,Etcetera Etcetera,MANHATTAN,Italian,violations,7,A,4,380,352 W 44th St,40.75926,-73.99115,****
40560931,Barrymore Theatre,MANHATTAN,American,violations,5,A,4,58,243 W 47th St,40.76,-73.98623,****
50044130,Havana Cafe,BRONX,Caribbean,violations,20,B,4,625,3151 E Tremont Ave,40.8379,-73.83437,****
41713374,Ethlyn's Caribbean Bakery,BROOKLYN,Caribbean,violations,10,A,3.5,4,1621 Nostrand Ave,40.64651445,-73.9489954,****
50046748,Taverna Kyclades - East Village,MANHATTAN,Greek,violations,26,B,4,697,228 1st Ave,40.73107825,-73.9825163,****
41655550,Ethos Gallery 51st,MANHATTAN,Greek,violations,22,B,3.5,364,905 1st Ave,40.75453,-73.96606,****
50015858,Ethyl's Alcohol & Food,MANHATTAN,American,violations,33,C,4,128,1629 2nd Ave,40.77709,-73.95269,****
50042734,Etihad First And Business Lounge,QUEENS,Middle Eastern,violations,7,A,4.5,6,Jfk Access Rd,40.643622,-73.78092851,*****
50060266,Etsy Labs,BROOKLYN,American,violations,31,C,3,43,55 Washington St,40.7029228,-73.9894768,***
50038414,Etto Espresso Bar,QUEENS,CafÃ©/Coffee/Tea,violations,10,A,4,56,42-77 Hunter St,40.74837,-73.94056,****
50017256,Eugene & Co,BROOKLYN,American,violations,12,A,4,161,397 Tompkins Ave,40.6838315,-73.94395351,****
41531139,Eugene O'Neill Theater,MANHATTAN,American,violations,7,A,3.5,189,230 W 49th St,40.76107788,-73.98576355,****
41712257,Euro Café,QUEENS,American,violations,4,A,1,1,Terminal 1,40.65557,-73.80658,**
40948401,Europa Pizzeria,BROOKLYN,Italian,violations,9,A,3.5,120,6423 20th Ave,40.61651,-73.98549,****
40374814,Europa Bar & Restaurant,QUEENS,American,violations,22,B,4,49,625 Westfield Ave,40.66579,-74.23561,****
41146119,Europa Cafe,MANHATTAN,Sandwiches/Salads/Mixed Buffet,violations,11,A,3,144,205 W 57th St,40.7659492,-73.9802933,***
40397642,Output,BROOKLYN,American,violations,12,A,3,399,74 Wythe Ave,40.7221151,-73.9576675,***
50007381,Europan Cafe,QUEENS,American,violations,10,A,2,23,Jfk Airport,40.6477206,-73.7919576,**
50034726,Bouchon Bakery & Cafe,QUEENS,CafÃ©/Coffee/Tea,violations,9,A,4,1273,10 Columbus Cir,40.76806171,-73.98253441,****
40947395,Boobie Trap,QUEENS,CafÃ©/Coffee/Tea,violations,19,B,4,191,308 Bleecker St,40.70035179,-73.91612942,****
50063908,European Coffee & Bakery,QUEENS,Bakery,violations,13,A,5,2,6908 Fresh Pond Rd,40.7032005,-73.8955745,*****
50041041,Eva Jean's,BROOKLYN,American,violations,12,A,4,71,30 Kosciuszko St,40.69021,-73.9541,****
41256007,Eva's Kitchen,MANHATTAN,American,violations,7,A,4,316,11 W 8th St,40.732822,-73.997152,****
41491173,Eve Ultra Lounge,STATEN ISLAND,American,violations,13,A,3.5,18,2354 Arthur Kill Rd,40.5554119,-74.2140299,****
41564907,Eve's Lounge,BROOKLYN,American,violations,9,A,4,132,769 Washington Ave,40.67382,-73.96283,****
41567044,Evelyn's Kitchen,MANHATTAN,American,violations,10,A,4,103,2317 1st Ave,40.797786,-73.934509,****
50044978,Madison Square Garden,MANHATTAN,American,violations,4,A,4,895,4 Pennsylvania Plz,40.75046015,-73.99344354,****
50001526,Bunker,BROOKLYN,Chinese,violations,11,A,4,587,99 Scott Ave,40.7105638,-73.9233984,****
50059637,Everyday Coffee,BROOKLYN,CafÃ©/Coffee/Tea,violations,20,B,4.5,15,380 Marcus Garvey Blvd,40.684097,-73.938432,*****
41459743,Everyday Gourmet Deli,MANHATTAN,American,violations,28,C,3.5,130,369 Lexington Ave,40.75046,-73.97676,****
41674562,Everyman Espresso,MANHATTAN,CafÃ©/Coffee/Tea,violations,13,A,4,144,301 W Broadway,40.7213607,-74.0044096,****
41135587,Every Thing Goes Book Cafe and Neighborhood Stage,STATEN ISLAND,American,violations,7,A,4.5,54,208 Bay St,40.636946,-74.076721,*****
41245794,Evil Olive Pizza Bar,BROOKLYN,Pizza,reopened,9,A,4,124,198 Union Ave,40.706295,-73.9501648,****
40969600,Evo Cocktail Lounge & Restaurant,BRONX,American,violations,20,B,3.5,33,1306 Unionport Rd,40.8342779,-73.8534709,****
40725853,Evodio's Place,BROOKLYN,American,violations,19,B,5,2,222 Clinton Ave,40.69135318,-73.96874362,*****
41296528,Evolve,MANHATTAN,American,violations,9,A,2.5,35,221 E 58th St,40.76065,-73.96583,***
41583783,Amélie,BRONX,Latin,violations,9,A,4.5,1976,22 W 8th St,40.7327,-73.99766,*****
50010504,Excellent Dumpling House,MANHATTAN,Chinese,violations,36,C,4,347,165 W 23rd St,40.74404944,-73.99502819,****
50017700,East Excellent Taste Restaurant,BRONX,Chinese,violations,12,A,2.5,3,4356 White Plains Rd,40.89727,-73.85486,***
50040584,Excelsior,BROOKLYN,American,violations,2,A,3.5,13,563 5th Ave,40.66527817,-73.98937238,****
40397075,The Excelsior Catering,STATEN ISLAND,American,violations,28,C,2,17,190 US Hwy 46,40.8893,-74.09694,**
41327489,Andaz Wall Street,MANHATTAN,American,violations,22,B,4,258,75 Wall St,40.70515742,-74.00793467,****
41478736,Exclusive Pizza,MANHATTAN,Pizza,violations,11,A,3.5,86,810 W 181st St,40.8509482,-73.9389477,****
50044483,Excuse My French,MANHATTAN,French,violations,7,A,4.5,198,96 Orchard St,40.71844,-73.98981,*****
50043840,Row NYC,MANHATTAN,American,violations,7,A,2.5,700,700 8th Ave,40.7594851,-73.98912669,***
50043212,Baby Brasa,BRONX,Spanish,violations,11,A,3.5,122,173 7th Ave S,40.73595,-74.0012,****
41677257,Exley,BROOKLYN,American,violations,7,A,4,48,1 Jackson St,40.7160912,-73.9517136,****
41556827,Exo Cafe,QUEENS,American,violations,35,C,3.5,442,70-20 Austin St,40.7209,-73.846475,****
50003893,Exotic Roti Express,BROOKLYN,Caribbean,violations,21,B,4,15,1143 Clarkson Ave,40.66115,-73.92067,****
41472264,Exotic Zone Bar & Lounge,QUEENS,American,violations,36,C,3,1,8718 Liberty Ave,40.679668,-73.850776,***
41705634,Costco,BRONX,Spanish,violations,44,C,3.5,205,517 E 117th St,40.7957169,-73.9322717,****
50018237,Grimaldi's,BROOKLYN,Pizza,violations,19,B,3.5,4226,1 Front St,40.70256946,-73.99324761,****
50002546,Ippudo East Village,MANHATTAN,Japanese,violations,10,A,4,9263,65 4th Ave,40.730922,-73.990167,****
41473601,Express Soft Taco,QUEENS,Mexican,violations,5,A,2,30,10123 Queens Blvd,40.726366,-73.851482,**
41633479,Tortilleria Nixtamal,QUEENS,Tex-Mex,violations,11,A,4,807,104-05 47th Ave,40.74593,-73.85927,****
50060150,Express Thali,MANHATTAN,Indian,violations,12,A,4.5,29,82 2nd Ave,40.72645,-73.98884,*****
50058278,Red Pipe Cafe,QUEENS,Jewish/Kosher,violations,13,A,4,368,71-60 Austin St,40.71933073,-73.84275939,****
50013743,Kung Fu Xiao Long Bao,QUEENS,Chinese,violations,8,A,4,566,59-16 Main St,40.74337769,-73.82577515,****
41089762,Eleven Madison Park,BROOKLYN,Caribbean,violations,19,B,4.5,1764,11 Madison Ave,40.74169074,-73.98720749,*****
41532740,Exquisite Supreme,BROOKLYN,Caribbean,violations,12,A,3,18,2905 Glenwood Rd,40.63408279,-73.94852448,***
50054979,Arepera Guacuco,BROOKLYN,Spanish,violations,12,A,4,453,44 Irving Ave,40.704667,-73.924583,****
50002562,Exquisito,QUEENS,Spanish,violations,25,B,3,24,21-12 36th Ave,40.759429,-73.936482,***
41594796,Nargis Cafe,BROOKLYN,Italian,violations,6,A,4,548,2818 Coney Island Ave,40.58764267,-73.96073151,****
41021991,Extra Virgin,MANHATTAN,Mediterranean,violations,8,A,4,1109,259 W 4th St,40.73539625,-74.00318882,****
41690369,The Rock Health & Fitness Club,MANHATTAN,"Juice, Smoothies, Fruit Salads",violations,2,A,2.5,119,22-15 31st St,40.7753834,-73.9113599,***
50016900,Hard Rock Cafe,MANHATTAN,CafÃ©/Coffee/Tea,violations,11,A,3,676,1501 Broadway,40.75689333,-73.98655299,***
50003444,Ez Grill NYC,BRONX,Mediterranean,violations,31,C,4,103,790 Lydig Ave,40.85432202,-73.86416284,****
50001622,Earl's Beer & Cheese,MANHATTAN,Armenian,violations,7,A,4,526,1259 Park Ave,40.78729,-73.95152,****
50043362,Morris Grilled Cheese Truck,BROOKLYN,CafÃ©/Coffee/Tea,violations,2,A,4,72,,40.67778,-73.96344,****
41464512,The Museum of Modern Art,MANHATTAN,American,violations,19,B,4.5,1790,11 West 53rd St,40.76146,-73.97736,*****
41640580,El Buen Sabor Bakery,QUEENS,Latin,violations,10,A,3.5,52,4507 Queens Blvd,40.7435297,-73.9193497,****
50008164,El Barrio Burritos,BROOKLYN,Mexican,violations,33,C,3,152,796 Franklin Ave,40.6712799,-73.9579086,***
40874215,El Charro Bakery,BROOKLYN,Bakery,violations,7,A,4,6,1427 Myrtle Ave,40.69883,-73.91924,****
41675471,Tropical Grill Restaurant,BRONX,Spanish,violations,28,C,2.5,2,339 E 138th St,40.81008911,-73.92451477,***
50050522,Taqueria El Fogon,MANHATTAN,Spanish,violations,21,B,3.5,147,1050 Flushing Ave,40.7044101,-73.9291005,****
50039173,El Jalapenos,BRONX,Mexican,violations,34,C,4,11,800 E 149th St,40.81283688,-73.90689944,****
50003764,El Paso Mexican Grill,BROOKLYN,Mexican,violations,11,A,3,151,1610 Newkirk Ave,40.635877,-73.962081,***
50056699,El Penacho Restaurant,BROOKLYN,Mexican,violations,9,A,3.5,34,374 Avenue P,40.60859,-73.97368,****
50059992,El Pin Pollo Restaurant,QUEENS,Spanish,violations,16,B,5,1,392 Woodward Ave,40.70876453,-73.9124963,*****
41186427,Marea,STATEN ISLAND,Latin,violations,24,B,4,1701,240 Central Park S,40.76742137,-73.98105544,****
50033480,Gino's Trattoria,BROOKLYN,American,violations,12,A,4,202,548 Flatbush Ave,40.66052215,-73.96064758,****
50066138,Glendale Pediatrics,QUEENS,American,closed,54,C,4.5,26,7309 Myrtle Ave,40.702554,-73.87602,*****
50059195,Empanada City,BROOKLYN,Spanish,violations,16,B,4.5,80,363 Lincoln Rd,40.6617,-73.95046,*****
50059989,Empire Diner,MANHATTAN,American,violations,13,A,3.5,94,210 10th Ave,40.74722,-74.00429,****
41665029,Events at Stone Park,BROOKLYN,American,violations,13,A,5,2,357 3rd St,40.67318,-73.98349,*****
41710589,F&F 99 Cent Slice Pizza,MANHATTAN,Pizza,reopened,11,A,3.5,2,2127 3rd Ave,40.79807997,-73.93969987,****
50052109,Denino's Pizzeria Tavern,STATEN ISLAND,Pizza/Italian,no violations,0,B,4,558,524 Port Richmond Ave,40.63022667,-74.14027549,****
41195691,F & J Pine Restaurant,BRONX,Italian,violations,13,A,3.5,409,1913 Bronxdale Ave,40.8489099,-73.86237,****
50057183,Shampoo Avenue B,MANHATTAN,American,violations,7,A,4.5,1250,14 Avenue B,40.72176554,-73.98374804,*****
41708903,Buttermilk Channel,BROOKLYN,Italian,violations,20,B,4,1658,524 Court St,40.675919,-73.999059,****
50017253,Fab Cup,STATEN ISLAND,CafÃ©/Coffee/Tea,violations,35,C,4,122,605 Forest Ave,40.630133,-74.10946,****
41685596,Fabbrica Restaurant & Bar,BROOKLYN,Italian,violations,29,C,3.5,205,44 N 6th St,40.71978767,-73.96258633,****
40858996,Fabiane's,BROOKLYN,Bakery,violations,31,C,3.5,349,142 N 5th St,40.71658,-73.95887,****
50050807,Fabio Cucina Italiana,MANHATTAN,Italian,violations,2,A,4.5,201,214 E 52nd St,40.75667,-73.96912,*****
50014563,TapSnap 1008,MANHATTAN,American,violations,9,A,5,8,50 Harrison St,40.7374306,-74.0431218,*****
40568591,Faces & Names,MANHATTAN,American,violations,9,A,3.5,313,161 W 54th St,40.7634833,-73.98100008,****
50055646,Opera Cafe Lounge,BROOKLYN,Mediterranean,violations,5,A,4,460,2255 Emmons Ave,40.58387,-73.94463,****
50060760,Factory Tamal,MANHATTAN,Spanish,violations,9,A,4.5,46,34 Ludlow St,40.7159894,-73.99038877,*****
41428295,Faculty House,MANHATTAN,American,violations,4,A,4.5,8,64 Morningside Dr,40.8064622,-73.959285,*****
40672603,Failte,MANHATTAN,Irish,violations,13,A,3.5,67,531 2nd Ave,40.74209,-73.97825,****
41693382,Fair Folks & a Goat,MANHATTAN,CafÃ©/Coffee/Tea,violations,19,B,4,67,96 W Houston St,40.72737,-74.00009,****
50013998,Fair Folks & a Goat,MANHATTAN,CafÃ©/Coffee/Tea,violations,21,B,4,67,96 W Houston St,40.72737,-74.00009,****
41371387,Fairfield Inn New York Long Island City/Manhattan View,QUEENS,American,violations,7,A,3,56,52-34 Van Dam St,40.73617944,-73.93670082,***
41662214,Fairfield Inn & Suites - Marriott,QUEENS,Continental,violations,30,C,4,28,538 W 58th St,40.77010553,-73.98921039,****
50056333,JW Marriott Essex House New York,MANHATTAN,American,no violations,0,B,3.5,252,160 Central Park S,40.76627698,-73.97857234,****
50017223,Ulysses Folk House,MANHATTAN,Continental,violations,21,B,3,688,95 Pearl St,40.70427999,-74.00991909,***
50018989,Penn Station,MANHATTAN,American,violations,10,A,2.5,981,393 7th Ave,40.750584,-73.99353,***
41709162,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,MANHATTAN,Continental,violations,18,B,4,55,116 W 28th St,40.74619,-73.99144,****
41596385,Fairfield Inn by Marriott New York Manhattan/Financial District,QUEENS,American,violations,17,B,4,44,161 Front St,40.705911,-74.004993,****
41656603,Fairytail Lounge,MANHATTAN,American,violations,13,A,3,43,500 W 48th St,40.76348,-73.99307,***
50062734,Faith Chinese Food,BROOKLYN,Chinese,violations,10,A,2.5,18,170 Graham Ave,40.707572,-73.942924,***
50035792,Cent'Anni,BROOKLYN,Caribbean,violations,9,A,4,326,742 Franklin Ave,40.67309074,-73.95734922,****
41451984,Faithy's Kitchen,BRONX,Caribbean,violations,11,A,5,1,3907 Dyer Ave,40.89022974,-73.84548121,*****
41316692,Fajitas Sunrise,QUEENS,Mexican,violations,37,C,3.5,137,5924 Myrtle Ave,40.70028305,-73.89887238,****
50036736,Falafel Bros,BROOKLYN,Middle Eastern,violations,10,A,3.5,73,711 Fulton St,40.6875381,-73.9769135,****
50047212,Falafel Off The Corner,BROOKLYN,Mediterranean,no violations,0,B,3.5,64,1675 E 2nd St,40.60866393,-73.97179686,****
50017221,Falafel Off The Corner,BROOKLYN,Jewish/Kosher,violations,12,A,3.5,64,1675 E 2nd St,40.60866393,-73.97179686,****
41580517,Falafel Tarboosh,MANHATTAN,Middle Eastern,violations,14,B,4,94,1701 Amsterdam Ave,40.82468,-73.9478,****
50000024,Falansai,BROOKLYN,Vietnamese/Cambodian/Malaysia,violations,13,A,4,182,112 Harrison Pl,40.70664215,-73.92873383,****
41545586,Fallsburg Bagels,BROOKLYN,Jewish/Kosher,violations,5,A,3.5,5,4602 16th Ave,40.6327,-73.98399,****
40981540,Falucka,MANHATTAN,American,violations,15,B,3,251,162 Bleecker St,40.72852,-74.00007,***
40378774,Fame Diner,QUEENS,American,violations,10,A,3,106,6967 Grand Ave,40.727297,-73.89349265,***
50061387,Family Altagracia Caribbean Cuisine,BROOKLYN,Asian,closed,43,C,5,12,5601 Clarendon Rd,40.64494732,-73.92372215,*****
50032685,Antika Restaurant & Pizzeria,BRONX,Spanish,violations,29,C,3.5,291,3924 Broadway,40.838606,-73.941041,****
50065145,Mon Amour Coffee & Wine,BRONX,Delicatessen,violations,9,A,4.5,141,234 W 238th St,40.8847906,-73.9001434,*****
40719557,Family Corner Restaurant,QUEENS,American,violations,10,A,4.5,192,2102 31st St,40.77795029,-73.90898132,*****
50043860,Cucina Fresca,STATEN ISLAND,Bagels/Pretzels,violations,33,C,4.5,55,2110 Richmond Rd,40.581292,-74.111488,*****
50014638,Family Garden,BROOKLYN,Chinese,violations,18,B,3,35,636 Metropolitan Ave,40.71408,-73.94785,***
50059102,Family Kitchen,QUEENS,Chinese,violations,19,B,3,4,107-56 Sutphin Blvd,40.69314804,-73.79974864,***
40577023,Family Pizza,BROOKLYN,Pizza,violations,22,B,4.5,42,720 Flatbush Ave,40.65585,-73.96008,*****
50053207,The Family Restaurant,QUEENS,Korean,violations,29,C,5,1,Astoria Blvd S & 22nd St,40.7719688,-73.9251633,*****
41584936,Famous Amadeus Pizza,MANHATTAN,Pizza/Italian,violations,20,B,3,189,840 8th Ave,40.7626,-73.98566,***
41350661,Yankee Stadium,BRONX,Pizza/Italian,violations,11,A,4,1094,1 E 161st St,40.82971877,-73.92617009,****
40855992,Murray's Bagels,MANHATTAN,American,violations,11,A,3.5,725,500 Ave Of The Americas,40.736339,-73.997184,****
40849849,Lombardi's Pizza,MANHATTAN,Pizza,violations,3,A,4,5388,32 Spring St,40.721515,-73.995735,****
50053669,Famous Calabria,MANHATTAN,Pizza/Italian,violations,30,C,4.5,50,27 Saint James Pl,40.711942,-73.999349,*****
41646549,Famous Cuisine,BROOKLYN,Chinese,violations,7,A,3.5,4,4606 8th Ave,40.64322956,-74.0015687,****
40604769,Famous Famiglia,MANHATTAN,Pizza,violations,37,C,3,61,4020 Broadway,40.8416979,-73.93907073,***
50058819,Famous Famiglia Pizzeria,MANHATTAN,Pizza/Italian,violations,10,A,4,35,1248 Lexington Ave,40.77837431,-73.95660865,****
41082395,Famous Famiglia Pizzeria,MANHATTAN,Pizza,violations,14,B,4.5,6,83 Maiden Ln,40.70745,-74.00748,*****
40624409,Famous Fish Market,MANHATTAN,Seafood,violations,11,A,4,166,684 St Nicholas Ave,40.82355,-73.94479,****
50018354,Outback Steakhouse,BROOKLYN,Chinese,violations,9,A,2.5,351,1475 86th St,40.61199463,-74.0093443,***
50064746,Ralph's Italian Ice's,STATEN ISLAND,"Ice Cream, Gelato, Yogurt, Ices",violations,12,A,4.5,117,501 Port Richmond Ave,40.63026,-74.139568,*****
40575863,Joe's Pizza,MANHATTAN,Pizza,violations,25,B,4,1880,7 Carmine St,40.7305599,-74.0021299,****
50040521,Denino's Pizzeria Tavern,STATEN ISLAND,Pizza/Italian,violations,19,B,4,558,524 Port Richmond Ave,40.63022667,-74.14027549,****
41113339,Famous Original Ray's Pizza,MANHATTAN,Pizza,violations,10,A,2.5,260,831 7th Ave,40.7631751,-73.9815334,***
40398700,Elmhurst Famous Pizza,QUEENS,Pizza,violations,11,A,3,106,8307 Broadway,40.741104,-73.879554,***
41437564,Famous Pizza Park,BROOKLYN,Pizza,violations,8,A,3.5,32,263 Ave U,40.59698,-73.97443,****
40918997,Famous Original Rays Pizza,MANHATTAN,Pizza,violations,10,A,2.5,310,736 7th Ave 49 St,40.76038,-73.984,***
50058185,Famous Rotisserie & Grill,BROOKLYN,American,violations,17,B,3.5,11,1525 Mermaid Ave,40.57681998,-73.98343516,****
50005590,Famous Sichuan,MANHATTAN,Chinese,violations,5,A,3.5,303,10 Pell St,40.71487,-73.99758,****
50057724,Shun Wang Restaurant,QUEENS,Other,violations,10,A,4,128,81-25 Broadway,40.74313736,-73.88304138,****
50045243,Long Wong Bakery,BROOKLYN,Chinese,violations,35,C,3,23,264 Kings Hwy,40.605004,-73.980778,***
40986169,SriPraPhai Thai Restaurant,QUEENS,Delicatessen,violations,5,A,4,2111,64-13 39th Ave,40.7464987,-73.8992328,****
41627201,Boom Boom Brow Bar,MANHATTAN,Armenian,violations,12,A,4,387,30 Greenwich Ave,40.735166,-74.000046,****
50036502,Fancy Juice,MANHATTAN,"Juice, Smoothies, Fruit Salads",violations,12,A,4,28,69 1st Ave,40.72545371,-73.987251,****
50039778,Fancy Nancy,BROOKLYN,American,violations,10,A,4,95,1038 Bedford Ave,40.68952093,-73.95529162,****
41040365,Fanelli's Cafe,MANHATTAN,American,violations,8,A,3.5,314,94 Prince St,40.72457,-73.99878,****
50059091,Fantastic Bagels,BROOKLYN,Bagels/Pretzels,violations,19,B,4,45,8614 4th Ave,40.622478,-74.028846,****
41660888,Il Sole,BRONX,Spanish,violations,20,B,3,116,233 Dyckman St,40.86612,-73.92771,***
50018942,Talde,BROOKLYN,Chinese,violations,9,A,3.5,985,369 7th Ave,40.66570169,-73.98254877,****
41542492,East Ocean Palace,QUEENS,Chinese,violations,12,A,3.5,260,113-09 Queens Blvd,40.71777016,-73.83539982,****
50001400,Farafina Café & Lounge Harlem,MANHATTAN,Caribbean,violations,33,C,4,67,1813 Amsterdam Ave,40.82822,-73.94521,****
50010634,Farinella,MANHATTAN,Pizza/Italian,violations,18,B,3.5,141,1132 Lexington,40.7747699,-73.95921,****
50044785,Madison Square Garden,MANHATTAN,American,no violations,0,B,4,895,4 Pennsylvania Plz,40.75046015,-73.99344354,****
50048751,A Farmer's Kitchen,QUEENS,Pizza,violations,32,C,1,1,90-23 37th Ave,40.7506898,-73.8765806,**
41459932,Farmers Pizza & Grill,QUEENS,Pizza,violations,31,C,2,37,117-25 Farmers Blvd,40.69088,-73.76194,**
41428195,J&l Family Pizzeria,QUEENS,Pizza,violations,12,A,4,37,109-11 Farmers Blvd,40.70373,-73.76647,****
50048604,Farmers Restaurant,BROOKLYN,Chinese,violations,29,C,3,30,1692 86th St,40.60855,-74.0053,***
50064665,Urbanspace Vanderbilt,MANHATTAN,Salads,violations,15,B,4,529,230 Park Ave,40.754623,-73.976605,****
50035870,Faro,BROOKLYN,American,violations,8,A,4,197,436 Jefferson St,40.707407,-73.922839,****
